-8.026697305188518428e+00
-2.814209849289213694e-01
2.145641804966389898e+00
1.742108807182008334e+01
1.209254059279017968e+00
-7.401013861745641798e+00
1.672005457509056114e+01
-8.373727817727246503e+00
2.113561631040171918e+00
-7.958628495096332855e+00
7.288134789141449410e+00
1.421366998182145069e+00
2.839371283459391826e+00
9.503551456788559282e-01
5.770627872679052681e-03
-3.100642334642799702e-01
